,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6847,463190,0,1,61,1,Artist,0.0,0,2.0,3,1
6848,461771,1,1,27,1,Doctor,9.0,0,2.0,5,0
6850,466082,0,1,83,1,Lawyer,1.0,2,1.0,5,2
6851,461241,1,1,32,1,Healthcare,5.0,2,2.0,5,3
6852,460741,1,1,58,1,Artist,1.0,0,5.0,5,1
6853,461752,1,1,67,1,Doctor,1.0,0,3.0,5,2
6854,461030,0,0,19,0,Healthcare,8.0,2,5.0,2,3
6855,459097,1,1,88,1,Lawyer,0.0,1,2.0,5,0
6856,464615,1,1,35,1,Artist,7.0,2,2.0,5,0
6857,460928,1,1,45,1,Artist,0.0,0,4.0,5,1
6858,467682,0,1,35,1,Artist,9.0,0,4.0,5,1
6859,463480,0,1,27,0,Healthcare,0.0,2,2.0,5,3
6860,462370,1,1,35,1,Executive,4.0,1,3.0,5,1
6861,459148,0,0,20,0,Healthcare,2.0,2,3.0,3,3
6862,462588,1,1,41,0,Entertainment,12.0,0,3.0,3,0
6863,466102,0,0,33,0,Healthcare,1.0,2,6.0,2,2
6864,464482,1,1,58,1,Artist,0.0,2,1.0,5,2
6865,463078,1,1,86,0,Executive,0.0,1,2.0,5,0
6866,464646,1,1,61,0,Engineer,7.0,0,5.0,3,3
6867,461151,1,0,32,1,Artist,0.0,2,3.0,2,3
6868,466397,1,0,20,0,Healthcare,0.0,2,3.0,2,3
6869,463743,1,0,32,0,Artist,0.0,2,4.0,5,3
6870,467753,0,1,69,0,Artist,0.0,1,2.0,5,2
6871,465666,0,0,35,1,Entertainment,9.0,2,4.0,5,2
6872,463105,0,0,72,1,Lawyer,1.0,2,2.0,5,3
6873,465280,0,1,37,1,Artist,0.0,2,1.0,5,2
6876,465578,1,0,33,1,Healthcare,4.0,2,1.0,5,3
6877,466560,1,1,40,0,Executive,0.0,0,4.0,3,3
6878,459897,0,1,55,1,Artist,1.0,2,2.0,5,2
6879,466440,1,1,23,0,Executive,1.0,1,9.0,5,0
6880,464647,0,1,51,0,Doctor,1.0,1,1.0,3,3
6881,460851,1,1,69,0,Doctor,0.0,0,3.0,5,1
6882,467122,0,1,73,0,Lawyer,0.0,1,2.0,5,2
6884,460462,0,0,20,0,Marketing,1.0,2,3.0,2,1
6885,459440,0,0,53,1,Artist,1.0,2,1.0,5,1
6886,459521,0,1,46,1,Artist,0.0,0,4.0,0,0
6887,465772,0,1,53,1,Engineer,0.0,2,4.0,0,1
6888,462218,1,1,53,0,Executive,0.0,0,5.0,3,1
6889,467673,1,1,50,0,Executive,0.0,1,4.0,5,1
6890,461295,0,1,66,1,Artist,1.0,0,3.0,5,2
6891,466035,0,1,86,1,Lawyer,1.0,2,2.0,5,1
6892,459830,0,0,27,1,Doctor,8.0,2,1.0,5,0
6893,462080,0,0,42,1,Artist,8.0,2,1.0,5,2
6894,459330,1,0,33,0,Marketing,11.0,2,9.0,5,3
6895,467058,1,1,82,0,Executive,1.0,1,2.0,5,1
6896,461122,1,1,26,0,Entertainment,8.0,2,2.0,3,3
6897,464886,1,1,38,1,Engineer,0.0,0,4.0,3,1
6898,463697,0,0,32,1,Artist,6.0,2,7.0,3,0
6899,460592,1,0,20,0,Healthcare,1.0,2,5.0,2,3
6900,465995,1,0,27,0,Entertainment,0.0,2,3.0,1,3
6901,461293,1,0,22,0,Healthcare,0.0,2,4.0,5,3
6902,467020,1,1,80,1,Lawyer,0.0,1,3.0,5,1
6904,467175,1,1,77,1,Lawyer,0.0,2,1.0,5,3
6905,465154,1,0,22,0,Healthcare,1.0,2,2.0,3,3
6906,466666,0,1,32,1,Healthcare,0.0,2,2.0,5,0
6908,462859,1,1,49,1,Entertainment,1.0,0,2.0,5,0
6909,467483,1,1,55,1,Executive,0.0,1,9.0,5,0
6910,466950,1,0,28,1,Entertainment,1.0,2,2.0,2,3
6912,466884,0,1,42,0,Doctor,1.0,2,1.0,5,0
6914,463203,0,0,20,0,Healthcare,1.0,2,3.0,6,3
6915,464716,1,1,43,1,Marketing,0.0,1,6.0,3,3
6916,466162,0,1,73,1,Doctor,0.0,2,1.0,3,1
6917,462383,0,0,46,0,Engineer,1.0,2,3.0,2,3
6918,462970,1,1,28,0,Doctor,0.0,0,2.0,5,3
6919,463988,0,1,35,1,Entertainment,9.0,0,2.0,1,0
6920,466500,0,1,48,1,Artist,3.0,1,3.0,3,1
6921,460826,0,0,32,1,Artist,0.0,2,3.0,3,3
6922,466714,1,1,66,1,Executive,0.0,0,2.0,5,2
6923,467876,0,1,47,1,Artist,8.0,1,2.0,5,2
6924,465204,1,1,28,1,Healthcare,1.0,2,2.0,5,2
6925,461851,0,1,35,1,Artist,3.0,0,2.0,5,2
6926,460823,0,1,75,1,Lawyer,1.0,1,2.0,5,1
6927,459328,1,1,48,1,Executive,1.0,1,3.0,5,1
6928,466541,1,0,41,1,Entertainment,1.0,2,4.0,5,0
6929,461817,0,0,25,0,Doctor,1.0,2,3.0,5,3
6930,459187,0,1,52,0,Doctor,0.0,0,3.0,3,1
6931,464352,1,1,58,1,Doctor,0.0,0,2.0,5,2
6933,459814,0,0,49,1,Artist,0.0,2,3.0,1,1
6934,460309,1,0,28,1,Marketing,9.0,2,5.0,6,3
6935,467169,1,0,53,1,Artist,0.0,2,1.0,5,1
6936,461362,0,0,27,1,Doctor,0.0,2,4.0,5,3
6937,462942,0,0,33,1,Entertainment,0.0,2,4.0,3,0
6938,463088,0,1,89,1,Lawyer,0.0,1,2.0,5,2
6939,463924,0,0,40,1,Artist,1.0,2,1.0,4,1
6941,462794,1,0,27,0,Healthcare,10.0,2,5.0,5,3
6942,462399,1,1,37,1,Executive,1.0,2,6.0,5,3
6943,465593,1,1,56,0,Lawyer,0.0,1,3.0,2,0
6944,465437,1,1,48,1,Executive,2.0,1,5.0,5,2
6945,465457,0,0,32,1,Engineer,0.0,2,1.0,5,0
6946,463167,1,1,39,1,Doctor,1.0,0,3.0,5,0
6948,462141,0,0,39,1,Artist,9.0,2,1.0,5,2
6949,460760,1,1,60,0,Artist,1.0,1,4.0,2,1
6950,461938,0,0,33,1,Engineer,9.0,2,2.0,5,0
6951,465041,0,1,50,0,Artist,0.0,0,4.0,3,2
6953,467226,0,0,20,0,Entertainment,1.0,2,4.0,5,2
6955,459800,0,0,37,0,Engineer,0.0,2,1.0,5,3
6956,466175,1,1,25,1,Doctor,1.0,2,2.0,5,2
6957,460212,1,1,37,1,Entertainment,11.0,2,6.0,5,3
6958,466912,1,1,68,1,Engineer,0.0,2,1.0,5,3
6959,460373,1,0,20,0,Healthcare,2.0,2,3.0,5,3
6961,463728,0,1,30,0,Doctor,1.0,0,6.0,5,1
6962,466596,0,1,83,1,Artist,0.0,1,2.0,5,2
6963,465945,0,0,52,1,Artist,0.0,2,1.0,5,3
6964,464825,0,0,19,0,Healthcare,7.0,2,1.0,3,3
6965,462235,0,1,36,1,Engineer,11.0,2,2.0,3,2
6966,463477,1,0,31,0,Healthcare,1.0,2,4.0,3,2
6967,465744,1,1,51,1,Artist,0.0,0,2.0,1,2
6968,467093,0,1,53,1,Artist,8.0,0,2.0,5,0
6969,464351,0,0,31,1,Healthcare,1.0,2,1.0,5,3
6970,466955,1,1,57,0,Entertainment,0.0,2,4.0,2,0
6971,462305,1,1,36,1,Artist,0.0,0,5.0,5,2
6973,465885,0,0,41,1,Marketing,1.0,2,2.0,5,0
6974,461022,1,1,69,1,Artist,0.0,2,1.0,2,0
6975,463146,1,1,37,0,Entertainment,11.0,0,2.0,5,1
6977,459150,0,0,49,1,Doctor,0.0,2,1.0,5,0
6978,467114,1,1,59,1,Marketing,0.0,0,3.0,5,1
6979,466395,0,1,37,1,Doctor,2.0,1,2.0,3,0
6980,465028,0,1,68,1,Lawyer,3.0,1,4.0,5,2
6982,464189,0,0,42,1,Artist,1.0,2,2.0,5,0
6984,466043,0,1,46,1,Artist,1.0,0,4.0,5,1
6985,460585,1,0,49,0,Entertainment,1.0,2,3.0,2,3
6986,461217,0,0,33,1,Engineer,1.0,2,5.0,5,3
6987,465759,1,1,33,0,Artist,1.0,2,3.0,3,0
6989,464781,1,0,32,0,Marketing,0.0,2,3.0,3,3
6990,459425,0,1,87,1,Lawyer,0.0,1,2.0,5,0
6991,460716,1,1,52,1,Entertainment,0.0,0,4.0,5,1
6992,464864,0,0,27,0,Engineer,14.0,2,8.0,3,3
6993,467250,1,1,63,1,Entertainment,6.0,2,2.0,5,3
6994,460169,0,1,89,1,Lawyer,1.0,1,2.0,1,2
6996,462401,1,1,31,0,Executive,1.0,0,2.0,3,3
6997,464290,0,0,41,1,Artist,0.0,2,1.0,5,2
6999,464599,0,1,50,1,Artist,1.0,1,7.0,1,1
7000,464952,0,1,70,0,Engineer,0.0,0,2.0,3,1
7001,460502,0,1,55,1,Engineer,1.0,0,3.0,2,1
7002,463897,0,1,36,1,Homemaker,8.0,0,5.0,5,1
7003,464401,0,1,66,1,Lawyer,4.0,2,1.0,5,1
7005,462621,0,1,49,0,Engineer,5.0,0,5.0,3,3
7006,466092,1,1,65,1,Artist,1.0,0,4.0,5,1
7007,466469,0,0,23,0,Healthcare,1.0,2,4.0,2,3
7008,459804,1,1,45,0,Artist,3.0,1,4.0,5,2
7009,460548,1,0,33,0,Entertainment,1.0,2,5.0,2,3
7010,459733,1,1,48,1,Executive,1.0,1,3.0,5,0
7011,466830,1,0,28,1,Healthcare,5.0,2,4.0,5,3
7012,466849,0,0,27,1,Artist,0.0,2,8.0,3,2
7013,461090,0,1,45,1,Engineer,1.0,2,3.0,2,3
7014,466531,0,1,49,1,Entertainment,2.0,0,3.0,5,0
7016,467378,0,1,56,1,Artist,1.0,0,2.0,5,2
7018,461087,0,1,29,0,Artist,0.0,0,2.0,2,0
7020,465754,0,1,57,1,Artist,0.0,0,4.0,5,2
7021,466708,1,1,65,0,Entertainment,1.0,2,1.0,5,0
7022,465133,0,1,61,1,Engineer,1.0,0,5.0,5,1
7023,467266,0,0,32,0,Healthcare,0.0,2,4.0,2,2
7024,464304,1,1,35,1,Artist,1.0,2,1.0,2,0
7025,464393,0,1,82,1,Lawyer,1.0,1,2.0,5,0
7026,464883,0,1,37,0,Engineer,1.0,2,4.0,3,0
7028,465203,1,0,32,1,Healthcare,2.0,2,3.0,5,2
7029,461860,0,1,81,1,Lawyer,1.0,1,2.0,5,2
7030,459934,1,0,49,1,Artist,0.0,2,1.0,5,1
7031,461408,1,1,46,1,Marketing,1.0,2,3.0,5,3
7034,459967,1,0,27,1,Entertainment,9.0,2,3.0,5,1
7035,464493,0,1,66,1,Lawyer,6.0,0,4.0,4,1
7036,463020,1,1,31,1,Artist,0.0,0,3.0,0,3
7037,466704,1,1,53,1,Doctor,4.0,0,2.0,5,2
7038,462950,0,0,29,1,Doctor,0.0,2,5.0,2,3
7040,465560,1,1,60,1,Entertainment,1.0,0,5.0,2,1
7041,465114,0,0,43,0,Doctor,4.0,2,6.0,6,1
7042,464908,1,1,73,1,Entertainment,5.0,2,1.0,3,0
7044,464109,1,1,47,0,Entertainment,0.0,0,3.0,5,2
7045,463748,1,0,20,0,Healthcare,1.0,2,3.0,5,3
7046,461808,1,1,38,1,Artist,0.0,2,2.0,6,1
7047,461716,0,1,56,1,Lawyer,5.0,1,9.0,5,2
7048,466409,1,1,51,1,Artist,0.0,0,5.0,5,2
7049,464160,1,1,27,1,Artist,4.0,0,2.0,5,0
7050,462459,1,0,30,1,Artist,2.0,2,2.0,5,0
7051,463347,1,1,49,1,Artist,1.0,0,4.0,1,0
7052,461117,0,0,30,1,Healthcare,0.0,2,6.0,2,3
7053,467023,1,1,26,0,Doctor,9.0,0,2.0,5,0
7055,465068,1,1,42,1,Artist,3.0,0,4.0,5,1
7057,462239,1,1,49,1,Executive,1.0,1,5.0,4,2
7058,467472,1,1,59,1,Executive,3.0,1,4.0,5,1
7060,466286,0,1,49,1,Artist,0.0,0,5.0,1,2
7062,463767,1,1,32,1,Artist,9.0,0,2.0,5,2
7063,466653,1,1,41,1,Entertainment,5.0,2,1.0,5,0
7064,464982,1,1,71,1,Executive,1.0,1,4.0,5,1
7065,465021,1,1,62,1,Entertainment,0.0,0,3.0,5,2
7067,460079,0,0,41,0,Doctor,0.0,2,1.0,5,0
7068,460092,1,0,41,1,Doctor,2.0,2,2.0,5,2
7070,466172,1,1,53,1,Artist,3.0,0,3.0,5,2
7071,463370,1,1,46,1,Doctor,2.0,2,4.0,2,0
7072,463030,1,1,50,1,Executive,1.0,1,3.0,5,2
7073,465359,0,1,40,0,Artist,1.0,2,1.0,5,2
7074,462504,0,0,49,0,Artist,9.0,2,1.0,0,1
7075,465937,0,0,30,1,Healthcare,9.0,2,3.0,5,3
7076,460534,1,1,36,1,Artist,0.0,0,4.0,5,1
7077,461032,0,1,66,1,Lawyer,0.0,1,3.0,5,2
7081,463785,0,0,27,0,Healthcare,0.0,2,4.0,3,2
7084,461358,1,0,42,0,Entertainment,1.0,2,3.0,5,0
7085,464803,1,0,28,0,Doctor,1.0,2,1.0,3,0
7087,460960,1,1,48,1,Entertainment,6.0,2,2.0,6,1
7088,461461,1,1,36,0,Entertainment,9.0,0,2.0,5,1
7090,466960,1,1,40,1,Artist,1.0,2,2.0,5,1
7091,466674,0,1,57,1,Artist,0.0,1,2.0,5,2
7093,460037,0,0,42,1,Entertainment,5.0,2,7.0,5,0
7095,460166,0,0,21,0,Healthcare,1.0,2,7.0,1,3
7097,461403,0,0,27,1,Healthcare,0.0,2,4.0,5,3
7099,464453,0,1,46,1,Artist,4.0,1,5.0,5,2
7100,463926,0,0,27,0,Engineer,0.0,2,6.0,5,3
7101,462718,0,0,25,0,Marketing,8.0,2,5.0,5,3
7102,464440,1,1,87,1,Lawyer,0.0,1,2.0,5,0
7103,467197,1,0,27,1,Healthcare,1.0,2,3.0,5,3
7104,465070,0,1,48,1,Marketing,6.0,2,1.0,5,2
7105,466127,1,1,51,1,Doctor,1.0,0,4.0,5,0
7107,467918,1,1,48,1,Artist,7.0,0,2.0,5,2
7108,462696,1,1,52,0,Artist,0.0,1,2.0,5,0
7109,464135,0,1,68,1,Lawyer,0.0,1,2.0,5,1
7110,467586,1,1,35,1,Artist,3.0,0,3.0,5,1
7111,460794,0,1,39,1,Homemaker,9.0,2,1.0,5,3
7112,460155,0,1,53,1,Artist,2.0,1,2.0,1,2
7113,464606,1,1,41,1,Artist,1.0,0,2.0,5,2
7114,465856,1,1,41,1,Artist,11.0,1,2.0,5,0
7115,463214,0,0,25,0,Engineer,1.0,2,1.0,5,0
7116,462848,0,1,23,0,Healthcare,7.0,1,2.0,5,1
7118,461666,0,1,35,1,Artist,0.0,1,2.0,6,2
7119,459773,1,1,51,1,Executive,1.0,2,3.0,5,2
7120,463647,0,0,38,1,Engineer,1.0,2,1.0,5,0
7121,464156,1,1,62,1,Artist,10.0,2,1.0,5,1
7123,463139,1,1,60,1,Executive,1.0,1,6.0,1,1
7124,464355,1,1,47,1,Executive,1.0,1,4.0,5,2
7125,462183,1,0,22,0,Marketing,0.0,2,4.0,5,3
7126,466697,0,0,31,0,Marketing,0.0,2,3.0,5,3
7127,466730,0,1,38,1,Engineer,3.0,2,2.0,5,0
7128,466394,0,1,42,0,Entertainment,6.0,0,5.0,5,0
7129,459009,0,1,50,1,Artist,1.0,0,3.0,5,2
7130,460554,1,1,38,0,Artist,5.0,0,3.0,2,1
7131,462498,0,1,55,1,Doctor,0.0,0,3.0,5,1
7132,459926,0,1,71,1,Artist,1.0,0,2.0,5,2
7133,465910,1,1,38,0,Artist,10.0,0,4.0,6,0
7134,459166,1,1,77,1,Artist,1.0,2,1.0,5,0
7135,462545,1,0,33,0,Engineer,1.0,2,3.0,3,3
7136,459406,1,1,72,0,Executive,0.0,1,2.0,5,1
7137,464772,0,1,43,0,Engineer,9.0,0,4.0,3,0
7138,465491,0,0,35,1,Artist,0.0,2,3.0,5,1
7139,463123,0,0,33,1,Doctor,1.0,2,3.0,5,0
7140,462015,1,1,27,1,Entertainment,0.0,0,2.0,5,0
7141,461107,1,0,21,0,Healthcare,0.0,2,6.0,2,3
7142,459265,0,1,41,1,Artist,0.0,0,2.0,5,2
7145,460295,1,0,29,1,Artist,9.0,2,3.0,5,0
7146,463871,0,1,46,0,Artist,8.0,2,1.0,5,1
7147,464594,1,1,46,1,Artist,1.0,2,1.0,1,3
7148,460694,0,1,53,0,Engineer,3.0,2,1.0,5,0
7149,464369,1,1,36,1,Executive,1.0,1,4.0,5,1
7150,463983,0,1,36,0,Engineer,0.0,0,2.0,3,0
7152,465721,1,1,25,1,Entertainment,1.0,1,2.0,2,3
7154,461325,1,0,61,1,Entertainment,1.0,2,3.0,1,2
7155,465335,1,1,61,0,Entertainment,1.0,0,2.0,6,1
7156,461871,1,1,53,1,Artist,0.0,0,2.0,5,2
7157,466296,1,1,69,0,Executive,1.0,1,4.0,5,2
7158,462252,1,0,47,1,Entertainment,4.0,2,1.0,5,0
7159,460209,0,1,26,1,Entertainment,5.0,2,7.0,5,3
7160,465890,0,0,39,1,Artist,9.0,2,1.0,5,1
7161,459745,1,1,47,0,Artist,0.0,2,4.0,0,0
7162,465715,0,1,69,1,Artist,7.0,2,1.0,5,0
7163,467168,1,1,46,1,Artist,8.0,0,2.0,0,1
7165,461417,0,0,37,1,Doctor,1.0,2,3.0,5,3
7166,462938,0,0,50,1,Artist,6.0,2,1.0,5,1
7167,463869,0,1,52,1,Doctor,0.0,0,4.0,5,2
7168,459071,1,0,28,1,Healthcare,5.0,2,4.0,5,2
7169,460193,1,0,42,1,Entertainment,3.0,2,2.0,1,0
7172,467961,1,1,45,1,Executive,1.0,1,5.0,3,1
7173,464442,1,1,57,1,Lawyer,1.0,1,2.0,5,1
7174,465834,1,0,48,1,Entertainment,0.0,2,3.0,1,0
7175,462857,1,0,18,0,Healthcare,1.0,2,3.0,5,3
7177,463474,1,1,51,0,Artist,3.0,0,2.0,5,2
7178,463607,0,0,29,1,Engineer,1.0,2,5.0,0,1
7180,464874,0,1,47,1,Artist,0.0,0,4.0,3,2
7182,465186,0,1,38,0,Artist,4.0,0,4.0,0,2
7183,463861,1,1,37,1,Artist,1.0,2,1.0,2,0
7184,464027,1,0,22,0,Healthcare,9.0,2,4.0,5,3
7185,460985,0,1,61,1,Engineer,0.0,0,2.0,5,2
7186,466870,1,1,42,1,Artist,0.0,0,2.0,5,2
7187,466060,1,1,60,1,Artist,1.0,0,2.0,2,1
7188,461273,1,1,73,1,Entertainment,1.0,1,4.0,5,1
7191,461648,0,1,49,1,Artist,1.0,2,1.0,5,2
7192,467631,1,1,72,1,Lawyer,3.0,1,2.0,5,2
7193,467804,0,1,43,1,Artist,1.0,0,2.0,5,2
7196,466000,1,1,38,1,Doctor,5.0,2,2.0,0,0
7197,459445,0,1,35,1,Artist,0.0,0,3.0,5,2
7198,466292,0,1,82,0,Lawyer,1.0,1,2.0,5,1
7199,463804,1,1,63,1,Artist,9.0,2,1.0,5,0
7200,464081,1,1,73,1,Executive,11.0,1,2.0,5,2
7201,462543,0,1,38,1,Artist,4.0,2,1.0,2,1
7203,463051,0,0,42,1,Homemaker,10.0,2,1.0,5,0
7204,465893,0,1,43,1,Engineer,0.0,0,2.0,5,1
7205,466812,1,0,31,0,Homemaker,14.0,2,1.0,5,3
7207,467091,0,0,42,1,Entertainment,1.0,2,3.0,5,3
7208,460268,1,1,32,1,Artist,9.0,0,2.0,5,1
7209,465757,1,1,39,1,Artist,3.0,0,4.0,3,0
7210,460021,0,1,48,1,Artist,0.0,0,4.0,5,1
7211,463859,1,1,39,1,Artist,6.0,0,2.0,5,2
7212,460053,1,1,55,1,Artist,9.0,0,2.0,0,2
7213,466659,1,1,60,1,Doctor,1.0,1,2.0,2,1
7214,466533,0,0,51,1,Entertainment,1.0,2,1.0,5,0
7215,465307,0,1,61,1,Artist,0.0,0,3.0,3,1
7216,464592,0,0,43,1,Artist,1.0,2,1.0,5,0
7218,461647,0,1,55,1,Artist,2.0,0,3.0,5,2
7219,467462,0,1,43,1,Artist,1.0,0,5.0,5,2
7220,467594,1,1,45,0,Executive,0.0,0,3.0,3,1
7221,464255,0,1,50,1,Artist,1.0,0,5.0,3,2
7222,461701,1,1,40,0,Artist,1.0,0,2.0,4,2
7223,466516,1,0,19,0,Healthcare,0.0,2,3.0,5,3
7224,464036,0,0,25,1,Doctor,3.0,2,1.0,5,0
7225,461887,0,0,89,1,Lawyer,2.0,2,1.0,5,3
7227,466177,0,1,49,1,Artist,0.0,0,3.0,5,2
7228,467486,0,1,46,1,Engineer,1.0,0,5.0,5,1
7229,466775,0,1,83,1,Lawyer,0.0,2,2.0,5,2
7230,467412,1,1,35,1,Executive,6.0,0,4.0,5,1
7231,460546,0,1,71,1,Lawyer,1.0,2,2.0,2,2
7232,466204,1,1,50,1,Artist,0.0,0,3.0,5,2
7233,459000,1,1,58,0,Executive,12.0,1,2.0,5,2
7235,466781,1,1,35,1,Artist,1.0,0,4.0,2,0
7236,464992,1,1,67,1,Executive,0.0,1,2.0,5,2
7237,464921,1,1,35,0,Doctor,0.0,0,5.0,3,2
7238,458982,1,1,61,1,Executive,1.0,1,3.0,5,2
7239,461045,0,0,29,0,Entertainment,0.0,2,2.0,2,1
7242,459346,1,1,47,1,Executive,0.0,0,5.0,1,1
7243,464183,0,0,37,0,Artist,4.0,2,2.0,5,2
7244,466642,1,0,18,0,Healthcare,9.0,2,3.0,5,3
7245,460519,0,0,23,0,Entertainment,0.0,2,2.0,2,2
7246,462687,1,0,29,0,Homemaker,11.0,2,3.0,2,3
7248,467921,0,0,43,1,Artist,1.0,2,4.0,5,0
7249,460863,1,1,66,1,Artist,0.0,2,5.0,5,0
7250,464168,1,1,45,1,Executive,1.0,1,3.0,5,2
7251,464819,0,1,67,1,Lawyer,1.0,2,1.0,3,0
7252,465718,0,1,49,1,Marketing,9.0,2,2.0,5,2
7253,461025,1,1,38,0,Executive,1.0,1,4.0,5,3
7254,466243,0,1,38,0,Engineer,1.0,2,2.0,3,0
7255,463059,0,0,32,1,Homemaker,10.0,2,1.0,5,3
7256,466962,1,1,48,1,Artist,8.0,0,2.0,5,2
7257,463067,0,0,42,1,Homemaker,7.0,2,1.0,5,0
7258,465755,0,0,50,1,Artist,8.0,2,3.0,5,2
7260,466301,1,1,50,1,Artist,0.0,0,3.0,1,2
7261,467884,0,1,30,1,Engineer,8.0,1,6.0,3,3
7263,459315,0,1,27,1,Doctor,1.0,2,2.0,3,3
7264,465343,0,1,43,1,Engineer,1.0,0,4.0,5,1
7265,467772,0,0,25,0,Marketing,1.0,2,2.0,5,3
7267,460292,0,0,27,1,Marketing,12.0,2,3.0,5,0
7268,466566,1,0,43,1,Artist,1.0,2,1.0,5,1
7269,459500,1,1,37,1,Entertainment,1.0,0,4.0,5,1
7270,460267,0,0,27,1,Healthcare,1.0,2,9.0,5,2
7271,467298,1,1,61,1,Healthcare,1.0,2,2.0,5,0
7272,467095,1,1,41,0,Engineer,0.0,0,2.0,6,2
7273,465919,0,0,50,1,Artist,0.0,2,1.0,5,1
7274,461835,0,1,60,1,Artist,1.0,0,2.0,5,2
7275,461302,1,0,20,0,Healthcare,0.0,2,4.0,5,3
7276,461275,1,1,66,1,Marketing,1.0,1,2.0,5,1
7277,463115,1,1,36,1,Homemaker,5.0,2,1.0,5,3
7278,466362,1,1,65,1,Lawyer,1.0,1,2.0,5,1
7281,463490,1,0,20,0,Healthcare,1.0,2,4.0,5,3
7282,463836,0,1,38,1,Artist,0.0,2,1.0,5,1
7283,459923,1,0,31,1,Marketing,0.0,2,2.0,2,3
7285,464164,0,1,81,1,Lawyer,0.0,1,2.0,5,2
7286,460298,0,0,52,1,Lawyer,4.0,2,1.0,5,0
7287,467819,1,1,57,1,Artist,0.0,2,1.0,2,1
7288,460722,1,1,30,0,Entertainment,1.0,0,3.0,2,0
7289,466407,1,1,55,0,Entertainment,1.0,2,3.0,3,0
7290,462411,1,0,38,1,Artist,8.0,2,1.0,5,0
7291,466198,1,1,70,0,Lawyer,0.0,1,2.0,2,2
7292,462153,1,1,59,0,Artist,0.0,2,1.0,5,1
7293,467180,1,1,39,1,Healthcare,1.0,2,3.0,2,3
7294,461481,0,1,58,1,Artist,9.0,0,3.0,5,2
7295,464589,1,1,30,0,Entertainment,11.0,2,2.0,4,3
7296,461471,0,1,73,1,Artist,1.0,0,2.0,5,2
7299,464146,1,0,38,1,Entertainment,1.0,2,2.0,5,0
7301,459589,1,0,25,0,Healthcare,1.0,2,5.0,5,3
7303,459829,1,1,53,1,Artist,3.0,1,3.0,6,3
7304,463314,0,0,27,0,Healthcare,0.0,2,4.0,2,0
7305,459723,1,1,49,1,Artist,6.0,0,2.0,5,2
7306,459122,0,1,51,1,Artist,6.0,0,5.0,5,2
7307,462221,1,0,33,0,Healthcare,0.0,2,7.0,3,3
7310,462694,1,1,61,1,Entertainment,6.0,0,2.0,5,0
7311,466757,0,1,47,0,Engineer,0.0,2,1.0,5,0
7312,464413,0,1,36,1,Engineer,0.0,2,1.0,2,1
7314,466425,1,1,32,1,Entertainment,1.0,0,2.0,2,0
7315,460474,0,1,40,0,Homemaker,9.0,0,5.0,3,0
7316,467261,0,1,77,1,Lawyer,0.0,1,2.0,5,2
7318,463322,0,1,72,1,Lawyer,1.0,1,4.0,1,1
7319,466193,1,1,84,0,Lawyer,0.0,2,1.0,5,0
7321,459738,1,1,32,1,Artist,1.0,2,2.0,5,3
7322,459008,0,1,52,1,Artist,1.0,0,3.0,5,1
7325,461250,0,1,47,1,Lawyer,2.0,1,4.0,5,3
7326,461926,0,1,63,1,Artist,4.0,0,4.0,5,2
7327,459578,1,1,35,1,Executive,2.0,0,5.0,5,1
7328,466003,0,1,27,1,Marketing,9.0,2,1.0,2,2
7329,465460,1,0,49,1,Artist,0.0,2,1.0,5,1
7330,462862,0,0,31,0,Homemaker,8.0,2,1.0,5,3
7332,465084,1,1,61,1,Executive,5.0,1,2.0,5,2
7333,465777,0,0,30,1,Artist,9.0,2,5.0,5,0
7334,466688,1,0,23,0,Healthcare,1.0,2,3.0,3,3
7335,461029,1,1,42,0,Entertainment,8.0,2,2.0,3,0
7337,464812,0,1,48,1,Engineer,0.0,1,5.0,3,0
7339,465099,1,1,39,0,Entertainment,0.0,0,2.0,5,2
7340,465730,1,1,43,1,Executive,6.0,1,3.0,3,0
7341,462138,0,1,56,1,Artist,1.0,2,2.0,5,1
7344,460332,1,0,28,1,Healthcare,0.0,2,5.0,5,3
7345,462342,0,1,71,1,Lawyer,8.0,1,2.0,5,2
7346,459007,0,1,42,1,Artist,1.0,0,3.0,5,2
7347,465130,0,1,50,1,Artist,0.0,0,9.0,5,2
7348,459702,0,1,62,1,Lawyer,1.0,2,3.0,5,0
7349,461401,1,1,43,1,Artist,1.0,0,3.0,5,0
7350,463916,0,0,32,0,Engineer,9.0,2,4.0,4,0
7351,459938,1,0,61,1,Artist,1.0,2,1.0,5,1
7352,460199,0,1,39,1,Entertainment,5.0,2,2.0,5,1
7353,466684,0,1,46,1,Artist,0.0,0,2.0,0,2
7354,465978,1,1,50,1,Artist,1.0,0,3.0,5,1
7355,465682,1,1,39,1,Artist,0.0,2,4.0,3,0
7356,462693,0,0,35,1,Artist,1.0,2,1.0,5,0
7358,459952,0,0,35,1,Entertainment,7.0,2,2.0,5,0
7359,466450,0,0,33,1,Healthcare,1.0,2,1.0,5,3
7360,466556,1,0,21,0,Healthcare,1.0,2,3.0,5,3
7361,459932,0,0,46,1,Artist,9.0,2,1.0,5,1
7362,460420,0,0,37,1,Artist,1.0,2,1.0,5,0
7365,460123,0,1,33,1,Engineer,9.0,2,2.0,5,3
7366,462357,1,0,25,1,Artist,1.0,2,3.0,5,0
